noteId,noteAuthorParticipantId_x,createdAtMillis_x,tweetId,classification,summary,timestampMillisOfFirstNonNMRStatus,firstNonNMRStatus,found_keywords
1725668096415764964,A6E0FB341EEBD95040E4D34FD246A4E782CF24C64E05916C9A7944D3D2315832,1700266310204,1725586652297376217,MISINFORMED_OR_POTENTIALLY_MISLEADING,US Military Spending as a precent of GDP has trended downwards for 70 years and is currently near all time lows.    https://www.defense.gov/Multimedia/Photos/igphoto/2002099941/,nan,nan,['military']
1786504053398077899,A6E0FB341EEBD95040E4D34FD246A4E782CF24C64E05916C9A7944D3D2315832,1714770732626,1786188000868585713,MISINFORMED_OR_POTENTIALLY_MISLEADING,The mugshots and names of all members of the Patriot Front were released a day after they were arrested.    https://www.spokesman.com/stories/2022/jun/12/sheriffs-office-releases-names-of-31-patriot-front/,nan,nan,['patriot']
1809385575478079802,A6E0FB341EEBD95040E4D34FD246A4E782CF24C64E05916C9A7944D3D2315832,1720226112608,1809379689376469232,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is not breaking news. The interview was conducted 9 months ago.    https://www.cbsnews.com/news/president-biden-general-mark-milley-60-minutes/,nan,nan,"['biden', 'president']"
1816564838438441333,A6E0FB341EEBD95040E4D34FD246A4E782CF24C64E05916C9A7944D3D2315832,1721937782284,1816439860388848082,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The 7 million dollar donation to Harris was made by Reed Hastings, not Reid Hoffman.    https://www.reuters.com/world/us/netflix-co-founder-hastings-gives-7-mln-pro-harris-pac-source-says-2024-07-24/",nan,nan,"['Harris', 'PAC']"
1462218213606019082,3AF8E3EBB43FE8DB11646B8213C8D62F36B1ED1727786680C7F55A69E70DD18E,1637454963481,1461699317547294721,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Donations for Bernie Sanders' campaign were made by individual Boeing workers, not Boeing company itself.",nan,nan,['campaign']
1790111444891029693,D025C0B3EB12F868B10B659497BF95ECA4C3719C42435F114D9370254A16219E,1715630801781,1790022885647532424,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The UN did not walk back its reported Gaza death toll by 50%. While the updates released on May 8, 2024 show lowered women and children death counts, the total overall deaths increased slightly.     https://www.ochaopt.org/content/hostilities-gaza-strip-and-israel-reported-impact-day-213    https://www.ochaopt.org/content/hostilities-gaza-strip-and-israel-reported-impact-day-215    https://m.jpost.com/israel-hamas-war/article-800772    https://www.timesofisrael.com/liveblog_entry/un-spokesman-defends-reduction-of-gaza-death-toll-figures-can-vary-based-on-hamas-verification-process/  ",nan,nan,"['Hamas', 'Israel']"
1767520486890656171,AA2F6C28C2B01AB4D223FB92C2B4F2D90C65CDD478BC0DDA3E7129A3F44B2FD5,1710244697675,1767266524253798700,MISINFORMED_OR_POTENTIALLY_MISLEADING,The &quot;ultra-wealthy&quot; already pay almost 3 times the base rate for taxes. This ongoing misinformation on the part of politicians needs to stop.    https://www.irs.gov/newsroom/irs-provides-tax-inflation-adjustments-for-tax-year-2024,nan,nan,['taxes']
1780594616388968467,AA2F6C28C2B01AB4D223FB92C2B4F2D90C65CDD478BC0DDA3E7129A3F44B2FD5,1713361813054,1779924681170063713,MISINFORMED_OR_POTENTIALLY_MISLEADING,Tax rates are %'s based on income level and become progressively higher for higher incomes. It's impossible for someone making $50k to pay less tax than someone making $1b. Post is misleading because it attempts to redefine income to include unrealized gain for the wealthy.    https://www.irs.gov/filing/federal-income-tax-rates-and-brackets,nan,nan,['federal']
1726191978352726356,C79AD4500B906D3D8898BD842C3CF6B86E8FC508A347E2111478F9F841D6C54C,1700391213392,1725575780116169211,NOT_MISLEADING,NNN a imagem é meramente ilustrativa ao artigo. Muitas vezes os OCS usam imagem para ilustrar o tema tratado.   Lendo o artigo verifica se isso mesmo.    https://www.avante.pt/pt/2607/internacional/173676/Israel-agrava-repress%C3%A3o-e-drama-humanit%C3%A1rio.htm,nan,nan,['Israel']
1739953004919353844,C79AD4500B906D3D8898BD842C3CF6B86E8FC508A347E2111478F9F841D6C54C,1703672097795,1739697467640136073,NOT_MISLEADING,NNN  &quot;Two officials from Hamas and the Islamic Jihad groups later separately denied what the sources said about the talks.&quot;  Lendo os links apresentados na CN percebe-se que o post é claro e diz a verdade. Os links apresentados na nota comunitária ñ suportam a nota.,nan,nan,['Hamas']
1850988217551765822,0C13CFDAB093E063FBE2165E288B4BC37438CB9CC3AB41CF1E136A871588F9A3,1730144955419,1850987527697825863,MISINFORMED_OR_POTENTIALLY_MISLEADING,This picture was altered to falsely include Vice President Kamala Harris.    https://www.reuters.com/fact-check/photo-kamala-harris-with-sean-diddy-combs-is-altered-2024-10-18/,,,"['Harris', 'president']"
1815397987918414262,119F298ACA342A7150F213C35CB1FEDD5660E9D97BE13A22DE1A353959E0ECFF,1721659583440,1815090572794687556,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Biden didn’t resign, simply not running for election.  https://www.nytimes.com/live/2024/07/21/us/biden-drops-out-election",1721705422046.0,CURRENTLY_RATED_NOT_HELPFUL,"['biden', 'election']"
1404416342950924291,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1623673923608,1403723194117275649,MISINFORMED_OR_POTENTIALLY_MISLEADING,This statement has multiple pieces of misinformation.    https://www.politifact.com/factchecks/list/?speaker=donald-trump&amp;ruling=false,nan,nan,['Trump']
1415357323128754176,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1626282456555,1414687405156798471,MISINFORMED_OR_POTENTIALLY_MISLEADING,The people in this photo are on a bus. Every available photo online of a bus will confirm this. Such as this bus: https://www.danpatrick.org/on-the-road-with-team-trump/,nan,nan,['Trump']
1417506709489266699,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1626794910199,1417474488707473412,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Tweeting is not covered under the first amendment, and is not considered &quot;freedom of speech&quot; https://www.uscourts.gov/about-federal-courts/educational-resources/about-educational-outreach/activity-resources/what-does",nan,nan,"['amendment', 'federal', 'freedom']"
1417607870141579275,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1626819028784,1417592852759007236,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is a fundamental misunderstanding of HIPAA law. A reporter asking this person if she is vaccinated has *NOTHING* to do with HIPAA.    https://www.vox.com/recode/22363011/hipaa-not-hippa-explained-health-privacy,nan,nan,['law']
1419745296150564871,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1627328630851,1419742648441659395,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is false. They must be vaccinated OR tested for COVID regularly.     https://www.nytimes.com/2021/07/26/us/california-state-vaccine-mandate-employees.html,nan,nan,"['Covid', 'mandate', 'state']"
1422297693985165323,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1627937169918,1421918627679383553,MISINFORMED_OR_POTENTIALLY_MISLEADING,According to WHO: FACT: Clinical trials confirm that hydroxychloroquine does not prevent illness or death from COVID-19.    https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters?gclid=CjwKCAjwr56IBhAvEiwA1fuqGmEtvqFG6Cj7uHeG-aLK_yP1xkxgjBvpfdp-QiK5LPER_LvCGFAa9RoCxGsQAvD_BwE#chloroquine,nan,nan,['Covid']
1422963312195686401,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1628095865669,1422916941300346883,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This is not true. Surge in cases rising among the unvaccinated, causing wider spread of COVID.    https://www.factcheck.org/2021/07/scicheck-covid-19-surges-among-unvaccinated-in-florida-contrary-to-baseless-claims/",nan,nan,['Covid']
1423048327411683336,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1628116134870,1423016160438542336,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is a lie.    See:    &quot;The study data released so far actually showed only 12.6 % of pregnant women in the study had a miscarriage – not 82%. The study concluded that vaccinations weren't a safety risk for pregnant women.&quot;    https://www.usatoday.com/story/news/factcheck/2021/07/25/fact-check-covid-19-vaccines-not-risky-pregnant-women-study-says/7899594002/,nan,nan,['Covid']
1423048997963542529,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1628116294743,1422982610087669760,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This has been proven false time and time again.    “Is it the biggest source of infection to our whole community?” he said, referring to migrants arriving with the virus. “No, it’s maybe one source, and there’s a lot of different sources.&quot;    https://apnews.com/article/public-health-mexico-health-coronavirus-pandemic-immigration-74eba36e8cd2f842987c0e6e57bcfae1",nan,nan,['immigration']
1423628193714552836,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1628254385780,1423000811974664194,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is simply not true. Less effective does not equal not effective.    https://www.statnews.com/2021/07/28/efficacy-of-pfizer-biontech-covid-vaccine-slips-to-84-after-six-months-data-show/,nan,nan,['Covid']
1428901654045265925,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1629511676702,1419110484050071559,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is false. Biden won the election. https://apnews.com/article/election-2020-ap-fact-check-joe-biden-donald-trump-technology-49a24edd6d10888dbad61689c24b05a5,nan,nan,"['biden', 'election', 'Trump']"
1428903580795379715,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1629512136075,1428885309098545164,MISINFORMED_OR_POTENTIALLY_MISLEADING,The election was not rigged. Trump lost. https://apnews.com/article/election-2020-ap-fact-check-joe-biden-donald-trump-technology-49a24edd6d10888dbad61689c24b05a5,nan,nan,"['biden', 'election', 'Trump']"
1540165105324785664,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1656038950651,1540055729192800256,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Biden Initiative Funds Drug Overdose Prevention, Not ‘Crack Pipes’ https://www.factcheck.org/2022/02/biden-initiative-funds-drug-overdose-prevention-not-crack-pipes/",1660105607425.0,CURRENTLY_RATED_HELPFUL,['biden']
1545390119577952256,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1657284691124,1545073310559502336,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is false.    COVID nursing home deaths claim is campaign trail mainstay - https://apnews.com/article/2022-midterm-elections-covid-science-health-ab5da360130c3701fac401cbd28def03,nan,nan,"['campaign', 'Covid']"
1545390236821327874,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1657284719078,1544871225188667392,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is false.    COVID nursing home deaths claim is campaign trail mainstay - https://apnews.com/article/2022-midterm-elections-covid-science-health-ab5da360130c3701fac401cbd28def03,nan,nan,"['campaign', 'Covid']"
1545390636395896833,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1657284814347,1545171343527780356,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is false.    COVID nursing home deaths claim is campaign trail mainstay - https://apnews.com/article/2022-midterm-elections-covid-science-health-ab5da360130c3701fac401cbd28def03,nan,nan,"['campaign', 'Covid']"
1556823844643639296,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1660010703633,1556793230028587009,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Donald Trump appointed Christopher Wray, who is a Republican, the head of the FBI in 2017. https://www.politico.com/story/2017/06/07/trump-fbi-director-nominee-christopher-wray-239238",nan,nan,"['Republican', 'Trump']"
1558102770988752896,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1660315623411,1557682550918860800,MISINFORMED_OR_POTENTIALLY_MISLEADING,Joe Biden's current approval rating is 40.3% (as of 8/12/22) https://projects.fivethirtyeight.com/biden-approval-rating/,nan,nan,['biden']
1559328358449676288,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,1660607826230,1559242579375439873,MISINFORMED_OR_POTENTIALLY_MISLEADING,"According to the DOJ, the FBI is not in possession of former President Trump's passports. https://twitter.com/NorahODonnell/status/1559312970173259784",nan,nan,"['president', 'Trump']"
